,Vernier,Time,Cam,L,Lambda,Lp,Ld
0,3.020911640916102e-29,8.987352848052979,1.443904905882971,1.3815006160614265,0.8751391833548697,1.38214770109422,1.3817395868511437
1,-1.1274195729075159e-28,0.025891542434692383,1.3697709329687098,1.3815006160614265,0.8751391833548697,1.3816041243778776,1.3906755161537803
2,4.207587127538453e-28,0.025904178619384766,1.5231031413947642,1.3815006160614265,0.8751391833548697,1.3815530322043104,1.3858507016459036
3,-1.5702928937246298e-27,0.026926040649414062,1.483493741419088,1.3815006160614265,0.8751391833548697,1.38214770109422,1.3858507016459036
4,6.264309645617832e-27,0.026903390884399414,1.3709823569851152,1.3815006160614265,0.8751391833548697,1.3815530322043104,1.3865845768452936
5,-2.0255771420961434e-26,0.02690291404724121,1.4063115475704648,1.3815006160614265,0.8751391833548697,1.3816041243778776,1.387908671655966
6,8.16250213572716e-26,0.026928424835205078,1.2515470801710407,1.3815006160614265,0.8751391833548697,1.3816041243778776,1.3817395868511437
7,-3.3047812101651445e-25,0.02692866325378418,1.4807147238584162,1.3815006160614265,0.8751391833548697,1.386922219434831,1.3900474573141282
8,1.0334923095705294e-24,0.02692866325378418,1.5231031413947642,1.3815006160614265,0.8751391833548697,1.3815530322043104,1.3858507016459036
9,-4.242930817684399e-24,0.02590203285217285,1.6472149014025954,1.3815006160614265,0.8751391833548697,1.3762467470674713,1.3858507016459036
10,1.583483338459794e-23,0.026928186416625977,1.2515470801710407,1.3815006160614265,0.8751391833548697,1.3816041243778776,1.3817395868511437
11,-5.909640272070736e-23,0.026926040649414062,1.3875215320720444,1.3815006160614265,0.8751391833548697,1.37098083246346,1.3900474573141282
12,1.9408099789653462e-22,0.026897192001342773,1.4478555330461127,1.3815006160614265,0.8751391833548697,1.38214770109422,1.392087745079174
13,-8.760462664756125e-22,0.025938987731933594,1.1407544307966586,1.3815006160614265,0.8751391833548697,1.3816041243778776,1.3900474573141282
14,2.8601178147770685e-21,0.026927709579467773,1.4478555330461127,1.3815006160614265,0.8751391833548697,1.38214770109422,1.392087745079174
15,-1.1464397499090356e-20,0.025929689407348633,1.4862509381720062,1.3815006160614265,0.8751391833548697,1.38214770109422,1.392772793757478
16,3.9397582155753586e-20,0.025931358337402344,1.294666430529675,1.3815006160614265,0.8751391833548697,1.3816041243778776,1.392772793757478
17,-1.5967845827999277e-19,0.025905609130859375,1.5231031413947642,1.3815006160614265,0.8751391833548697,1.3815530322043104,1.3858507016459036
18,5.417180105509251e-19,0.025931358337402344,1.483493741419088,1.3815006160614265,0.8751391833548697,1.38214770109422,1.3858507016459036
19,-2.224034018420809e-18,0.026929140090942383,1.294666430529675,1.3815006160614265,0.8751391833548697,1.3816041243778776,1.392772793757478
20,8.300207954508035e-18,0.025931119918823242,1.4979693050521121,1.3815006160614265,0.8751391833548697,1.3744848593787518,1.392087745079174
