,Vernier,Cam,L,Lambda,Lp,Ld,Time
105,-0.5,-14.097357953106716,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5770118817899965,0.36898136138916016
106,-0.5,-14.099744954841299,1.5783432652384235,1.2668642789272462,1.5814444311310474,1.5780140283192616,0.3700108528137207
107,-0.5,-14.097357953106716,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5770118817899965,0.3700430393218994
108,-0.5,-14.097357953106716,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5770118817899965,0.3700244426727295
109,-0.5,-14.079432485229704,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5775102467586057,0.3700103759765625
110,-0.5,-14.12898537365705,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5770118817899965,0.37103819847106934
111,-0.5,-14.051124607574431,1.5783432652384235,1.2668642789272462,1.5714642775381766,1.5775102467586057,0.3710055351257324
112,-0.5,-14.12898537365705,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5770118817899965,0.36898326873779297
113,-0.5,-14.002264549635315,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5775102467586057,0.3700118064880371
114,-0.5,-14.181916013835894,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5765189385502696,0.3730027675628662
115,-0.5,-14.132440196608492,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5770118817899965,0.37399935722351074
116,-0.5,-14.146274192431726,1.5783432652384235,1.2668642789272462,1.592533853179377,1.5775102467586057,0.3730039596557617
117,-0.5,-14.15404769295175,1.5783432652384235,1.2668642789272462,1.5824583282046267,,0.37100839614868164
118,-0.5,-14.079432485229704,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5775102467586057,0.3730034828186035
119,-0.5,-14.063212987645118,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5643619016901766,0.37402987480163574
120,-0.5,-13.874720396109508,1.5783432652384235,1.2668642789272462,1.5901657654228452,1.5770118817899965,0.37399935722351074
121,-0.5,-14.002264549635315,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5775102467586057,0.3749985694885254
122,-0.5,-14.050873240648732,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5841593079780758,0.3759949207305908
123,-0.5,-14.026441325714663,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5780140283192616,0.37995266914367676
124,-0.5,-13.999465253033215,1.5783432652384235,1.2668642789272462,1.5754488403044986,1.5643619016901766,0.38700032234191895
125,-0.5,-14.146274192431726,1.5783432652384235,1.2668642789272462,1.592533853179377,1.5775102467586057,0.37699007987976074
126,-0.5,-14.108366440018418,1.5783432652384235,1.2668642789272462,1.5744532769221917,1.5643619016901766,0.3809804916381836
127,-0.5,-13.899979569703989,1.5783432652384235,1.2668642789272462,1.58200430695967,1.5775102467586057,0.37995409965515137
128,-0.5,-14.050873240648732,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5841593079780758,0.3760199546813965
129,-0.5,-14.185464376824196,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5765189385502696,0.374997615814209
130,-0.5,-14.12898537365705,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5770118817899965,0.3749709129333496
131,-0.5,-14.082532771139622,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5841593079780758,0.37699127197265625
132,-0.5,-14.093415706990863,1.5783432652384235,1.2668642789272462,1.592533853179377,1.5780140283192616,0.3759949207305908
133,-0.5,-14.146274192431726,1.5783432652384235,1.2668642789272462,1.592533853179377,1.5775102467586057,0.37702274322509766
134,-0.5,-14.079432485229704,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5775102467586057,0.37699437141418457
135,-0.5,-13.997927721212378,1.5783432652384235,1.2668642789272462,1.5714642775381766,1.5780140283192616,0.3749978542327881
136,-0.5,-14.002264549635315,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5775102467586057,0.37402844429016113
137,-0.5,-14.205547853381725,1.5783432652384235,1.2668642789272462,1.592533853179377,1.5836597465194362,0.37601661682128906
138,-0.5,-14.224004517303834,1.5783432652384235,1.2668642789272462,1.58396047978459,,0.3759605884552002
139,-0.5,-14.019875633825823,1.5783432652384235,1.2668642789272462,1.5905753774907747,1.5770118817899965,0.37901735305786133
140,-0.5,-14.044330576109322,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5775102467586057,0.3789937496185303
141,-0.5,-13.974026897033573,1.5783432652384235,1.2668642789272462,1.579461122534362,1.5775102467586057,0.3779582977294922
142,-0.5,-13.989109401432732,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5643619016901766,0.38297557830810547
143,-0.5,-14.132440196608492,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5770118817899965,0.3780231475830078
144,-0.5,-14.023173426435529,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5780140283192616,0.38194870948791504
145,-0.5,-14.097357953106716,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5770118817899965,0.3809814453125
146,-0.5,-14.199149029874517,1.5783432652384235,1.2668642789272462,1.592533853179377,1.5770118817899965,0.38200902938842773
147,-0.5,-14.076071150329353,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5775102467586057,0.37998485565185547
148,-0.5,-14.2520401368066,1.5783432652384235,1.2668642789272462,1.592533853179377,1.5765189385502696,0.3809828758239746
149,-0.5,-14.016610733811829,1.5783432652384235,1.2668642789272462,1.6007246245888649,1.5780140283192616,0.37998223304748535
150,-0.5,-13.955942029297766,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5846643047012254,0.3809514045715332
151,-0.5,-14.174271894328134,1.5783432652384235,1.2668642789272462,1.5744532769221917,1.5770118817899965,0.3809826374053955
152,-0.5,-14.132440196608492,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5770118817899965,0.3809809684753418
153,-0.5,-14.097357953106716,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5770118817899965,0.380016565322876
154,-0.5,-14.002264549635315,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5775102467586057,0.3809797763824463
155,-0.5,-14.076071150329353,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5775102467586057,0.3829770088195801
156,-0.5,-14.055124286776138,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5770118817899965,0.3809494972229004
157,-0.5,-14.044330576109322,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5775102467586057,0.38197898864746094
158,-0.5,-14.272436529674971,1.5783432652384235,1.2668642789272462,1.5899925878212378,1.5770118817899965,0.3809819221496582
159,-0.5,-14.132440196608492,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5770118817899965,0.38201141357421875
160,-0.5,-14.12898537365705,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5770118817899965,0.381976842880249
161,-0.5,-14.082532771139622,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5841593079780758,0.38194727897644043
162,-0.5,-14.076071150329353,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5775102467586057,0.38300585746765137
163,-0.5,-14.185464376824196,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5765189385502696,0.382946252822876
164,-0.5,-14.002264549635315,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5775102467586057,0.38300609588623047
165,-0.5,-14.026441325714663,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5780140283192616,0.38596653938293457
166,-0.5,-14.063212987645118,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5643619016901766,0.3839757442474365
167,-0.5,-13.966996308318901,1.5783432652384235,1.2668642789272462,1.5905753774907747,1.5775102467586057,0.38397216796875
168,-0.5,-14.12898537365705,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5770118817899965,0.38494038581848145
169,-0.5,-14.12898537365705,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5770118817899965,0.3839733600616455
170,-0.5,-14.027093525948038,1.5783432652384235,1.2668642789272462,1.579461122534362,1.5770118817899965,0.38497185707092285
171,-0.5,-14.050873240648732,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5841593079780758,0.38500094413757324
172,-0.5,-14.250408099430198,1.5783432652384235,1.2668642789272462,1.5774516221137265,1.5836597465194362,0.3839433193206787
173,-0.5,-14.199149029874517,1.5783432652384235,1.2668642789272462,1.592533853179377,1.5770118817899965,0.3859672546386719
174,-0.5,-14.185464376824196,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5765189385502696,0.38500165939331055
175,-0.5,-14.019875633825823,1.5783432652384235,1.2668642789272462,1.5905753774907747,1.5770118817899965,0.3869335651397705
176,-0.5,-14.051124607574431,1.5783432652384235,1.2668642789272462,1.5714642775381766,1.5775102467586057,0.38700294494628906
177,-0.5,-14.121097681856797,1.5783432652384235,1.2668642789272462,1.5744532769221917,1.5775102467586057,0.3879575729370117
178,-0.5,-14.212258688587823,1.5783432652384235,1.2668642789272462,1.5814444311310474,1.5836597465194362,0.38498473167419434
179,-0.5,-14.146274192431726,1.5783432652384235,1.2668642789272462,1.592533853179377,1.5775102467586057,0.38793158531188965
180,-0.5,-13.843457692597786,1.5783432652384235,1.2668642789272462,1.5875699084794903,1.5780140283192616,0.38799595832824707
181,-0.5,-14.140219527657365,1.5783432652384235,1.2668642789272462,1.5814444311310474,1.5643619016901766,0.3869633674621582
182,-0.5,-13.966996308318901,1.5783432652384235,1.2668642789272462,1.5905753774907747,1.5775102467586057,0.3859684467315674
183,-0.5,-14.097357953106716,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5770118817899965,0.3889625072479248
184,-0.5,-14.216802157234316,1.5783432652384235,1.2668642789272462,1.589513558627679,,0.3849375247955322
185,-0.5,-13.989109401432732,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5643619016901766,0.3859686851501465
186,-0.5,-14.055124286776138,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5770118817899965,0.3869965076446533
187,-0.5,-14.066565680952626,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5643619016901766,0.38796186447143555
188,-0.5,-14.087353902791303,1.5783432652384235,1.2668642789272462,1.5814444311310474,1.5648632819087276,0.38696718215942383
189,-0.5,-14.132440196608492,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5770118817899965,0.38892698287963867
190,-0.5,-14.12898537365705,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5770118817899965,0.38799452781677246
191,-0.5,-14.079432485229704,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5775102467586057,0.38793230056762695
192,-0.5,-14.143002909731397,1.5783432652384235,1.2668642789272462,1.5981307755914775,1.5775102467586057,0.38799524307250977
193,-0.5,-14.138996341175114,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5836597465194362,0.3889279365539551
194,-0.5,-13.949421407142774,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5780140283192616,0.3889920711517334
195,-0.5,-14.002264549635315,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5775102467586057,0.38793110847473145
196,-0.5,-13.980723519361117,1.5783432652384235,1.2668642789272462,1.579461122534362,1.5841593079780758,0.3889613151550293
197,-0.5,-14.146274192431726,1.5783432652384235,1.2668642789272462,1.592533853179377,1.5775102467586057,0.38999032974243164
198,-0.5,-14.026441325714663,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5780140283192616,0.38796353340148926
199,-0.5,-14.132440196608492,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5770118817899965,0.38995909690856934
200,-0.5,-14.002264549635315,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5775102467586057,0.38796353340148926
201,-0.5,-14.185464376824196,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5765189385502696,0.3899557590484619
202,-0.5,-13.949277718864456,1.5783432652384235,1.2668642789272462,1.5875699084794903,1.5770118817899965,0.38796353340148926
203,-0.5,-14.044330576109322,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5775102467586057,0.39092278480529785
204,-0.5,-14.002264549635315,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5775102467586057,0.39098668098449707
205,-0.5,-13.946035688062882,1.5783432652384235,1.2668642789272462,1.597695816816485,1.5780140283192616,0.3889603614807129
206,-0.5,-14.175296112668049,1.5783432652384235,1.2668642789272462,1.589513558627679,1.569922346225224,0.3889613151550293
207,-0.5,-13.9994544783499,1.5783432652384235,1.2668642789272462,1.5905753774907747,,0.38799476623535156
208,-0.5,-14.002264549635315,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5775102467586057,0.38996005058288574
209,-0.5,-13.974026897033573,1.5783432652384235,1.2668642789272462,1.579461122534362,1.5775102467586057,0.3889577388763428
210,-0.5,-14.143002909731397,1.5783432652384235,1.2668642789272462,1.5981307755914775,1.5775102467586057,0.39091920852661133
211,-0.5,-13.966996308318901,1.5783432652384235,1.2668642789272462,1.5905753774907747,1.5775102467586057,0.3919830322265625
212,-0.5,-14.138996341175114,1.5783432652384235,1.2668642789272462,1.58396047978459,1.5836597465194362,0.391984224319458
213,-0.5,-14.205851523441765,1.5783432652384235,1.2668642789272462,1.5814444311310474,1.5770118817899965,0.3919508457183838
214,-0.5,-14.146274192431726,1.5783432652384235,1.2668642789272462,1.592533853179377,1.5775102467586057,0.39295125007629395
215,-0.5,-14.00539136942642,1.5783432652384235,1.2668642789272462,1.597695816816485,1.5841593079780758,0.3929471969604492
216,-0.5,-14.097357953106716,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5770118817899965,0.39095401763916016
217,-0.5,-14.044330576109322,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5775102467586057,0.39294981956481934
218,-0.5,-14.199149029874517,1.5783432652384235,1.2668642789272462,1.592533853179377,1.5770118817899965,0.3919205665588379
219,-0.5,-14.055124286776138,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5770118817899965,0.3939485549926758
220,-0.5,-14.044330576109322,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5775102467586057,0.3919510841369629
221,-0.5,-14.055124286776138,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5770118817899965,0.3919529914855957
222,-0.5,-14.199149029874517,1.5783432652384235,1.2668642789272462,1.592533853179377,1.5770118817899965,0.3929479122161865
223,-0.5,-14.250408099430198,1.5783432652384235,1.2668642789272462,1.5774516221137265,1.5836597465194362,0.3949458599090576
224,-0.5,-14.0693208220028,1.5783432652384235,1.2668642789272462,1.6007246245888649,1.5775102467586057,0.39294886589050293
225,-0.5,-14.076071150329353,1.5783432652384235,1.2668642789272462,1.589513558627679,1.5775102467586057,0.3949754238128662
226,-0.5,-13.963466531811541,1.5783432652384235,1.2668642789272462,1.5961849965820594,1.5775102467586057,0.39594173431396484
227,-0.5,-14.002264549635315,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5775102467586057,0.4058859348297119
228,-0.5,-14.044330576109322,1.5783432652384235,1.2668642789272462,1.5824583282046267,1.5775102467586057,0.3999295234680176
229,-0.5,-14.033880401306677,1.5783432652384235,1.2668642789272462,1.579461122534362,1.5836597465194362,0.4019594192504883
230,-0.5,-14.055124286776138,1.5783432652384235,1.2668642789272462,1.5920817020199751,1.5770118817899965,0.4039168357849121
