,Vernier,Time,Cam,L,Lambda,Lp,Ld
0,2.413156986228395e-27,8.944433689117432,-2.2968988231150855,1.3853014654184068,0.9097889788569583,1.380050132898024,1.376172330651182
1,-8.951912570765581e-27,0.3381173610687256,-2.14857386616146,1.3853014654184068,0.9097889788569583,1.3807059014738803,1.3832634152511487
2,3.642371917288261e-26,0.3388328552246094,-2.0712856574263285,1.3853014654184068,0.9097889788569583,1.3799976628936141,1.3802958469048756
3,-1.3593517055381856e-25,0.338120698928833,-2.154472377598252,1.3853014654184068,0.9097889788569583,1.3842293327656114,1.376172330651182
4,5.590157513269558e-25,0.3370981216430664,-2.1833414196609504,1.3853014654184068,0.9097889788569583,1.382129638255882,1.3874314480104017
5,-1.6865375284774912e-24,0.34160304069519043,-2.190568026338532,1.3853014654184068,0.9097889788569583,1.3856576623131796,1.3767587662888694
6,7.0660137634206e-24,0.3380858898162842,-2.1386687084861173,1.3853014654184068,0.9097889788569583,1.3744240765490885,1.3767587662888694
7,-2.6370722372066654e-23,0.3364529609680176,-2.1099598393269874,1.3853014654184068,0.9097889788569583,1.3807059014738803,1.3767587662888694
8,9.841687572484602e-23,0.345461368560791,-2.1694932346036775,1.3853014654184068,0.9097889788569583,1.372371890805151,1.3773478908077534
9,-3.6729678052731747e-22,0.3371415138244629,-2.1386687084861173,1.3853014654184068,0.9097889788569583,1.3744240765490885,1.3767587662888694
10,1.2648911279776363e-21,0.3305830955505371,-2.2968988231150855,1.3853014654184068,0.9097889788569583,1.380050132898024,1.376172330651182
11,-5.115784205010378e-21,0.3401203155517578,-2.2304851553812384,1.3853014654184068,0.9097889788569583,1.3856576623131796,1.376172330651182
12,2.078643246816569e-20,0.3390817642211914,-2.11195233739082,1.3853014654184068,0.9097889788569583,1.3799976628936141,1.376172330651182
13,-7.125368208961798e-20,0.34000134468078613,-2.2968988231150855,1.3853014654184068,0.9097889788569583,1.380050132898024,1.376172330651182
14,2.6592236178481484e-19,0.3380894660949707,-2.149931518509177,1.3853014654184068,0.9097889788569583,1.3807059014738803,1.376172330651182
15,-9.924357650496415e-19,0.34009456634521484,-2.11195233739082,1.3853014654184068,0.9097889788569583,1.3799976628936141,1.376172330651182
16,3.703820698413751e-18,0.3381083011627197,-2.071978468402262,1.3853014654184068,0.9097889788569583,1.3799976628936141,1.3767587662888694
17,-1.2088123552628559e-17,0.33812856674194336,-2.149931518509177,1.3853014654184068,0.9097889788569583,1.3807059014738803,1.376172330651182
18,-1.9821261312465255e-16,0.33809757232666016,-2.1850256575624334,1.3853014654184068,0.9097889788569583,1.382129638255882,1.3802958469048756
19,-0.5000000000000004,0.3417227268218994,-3.3217411654122255,1.3853014654184068,0.9097889788569583,1.3770731247373256,1.3763965345494957
20,-2.5000001400000005,0.33908915519714355,-5.670976107373814,1.3853014654184068,0.9097889788569583,1.3793067913264383,1.379694257523579
21,-5.250000150000001,0.3313453197479248,-7.801155087841568,1.3853014654184068,0.9097889788569583,1.3703553313964647,1.3894770492403756
22,-7.750000500000001,0.34554123878479004,-9.770431830025814,1.3853014654184068,0.9097889788569583,1.375528840325706,1.3767800385587128
23,-10.000000560000002,0.34009861946105957,-12.1506176872672,1.3853014654184068,0.9097889788569583,1.3736812408664734,1.3763182931253937
24,-12.750001210000004,0.3409302234649658,-14.02801280648802,1.3853014654184068,0.9097889788569583,1.3833556652241257,1.3828362637245912
25,-13.500000380000001,0.3400897979736328,-14.072417119282777,1.3853014654184068,0.9097889788569583,1.3833556652241257,1.3863774263081599
26,-13.500000380000003,0.3390843868255615,-14.0287090849015,1.3853014654184068,0.9097889788569583,1.3833556652241257,1.3865743603411678
27,-13.500000380000001,0.3399012088775635,-14.116976295908755,1.3853014654184068,0.9097889788569583,1.3833556652241257,1.389943468140612
28,-13.500000380000001,0.33905458450317383,-14.106294976768117,1.3853014654184068,0.9097889788569583,1.3846125018742657,1.3897524715519758
