,Vernier,Time,Cam,L,Lambda,Lp,Ld
0,2.413156986228395e-27,8.945955991744995,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
1,-8.951912570765581e-27,0.019962072372436523,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
2,3.642371917288261e-26,0.019963979721069336,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
3,-1.3593517055381856e-25,0.020000219345092773,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
4,5.590157513269558e-25,0.01999068260192871,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
5,-1.6865375284774912e-24,0.019960641860961914,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
6,7.0660137634206e-24,0.020016193389892578,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
7,-2.6370722372066654e-23,0.01996755599975586,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
8,9.841687572484602e-23,0.019963741302490234,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
9,-3.6729678052731747e-22,0.023942947387695312,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
10,1.2648911279776363e-21,0.022913217544555664,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
11,-5.115784205010378e-21,0.022939443588256836,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
12,2.078643246816569e-20,0.023909330368041992,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
13,-7.125368208961798e-20,0.022915363311767578,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
14,2.6592236178481484e-19,0.02393651008605957,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
15,-9.924357650496415e-19,0.022936344146728516,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
16,3.703820698413751e-18,0.02291417121887207,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
17,-1.2088123552628559e-17,0.022908926010131836,-2.1751618911172375,1.390470072731514,0.913774956111764,1.3858572087511196,1.384018670323072
18,-1.9821261312465255e-16,0.023941993713378906,-2.252629500605634,1.390470072731514,0.913774956111764,1.3865682185998132,1.3834341323492352
19,-0.5000000000000004,0.02288222312927246,-3.2351454101376653,1.390470072731514,0.913774956111764,1.3827788227767663,1.3836768764633607
20,-2.5000001400000005,0.023901700973510742,-5.431363999163555,1.390470072731514,0.913774956111764,1.3858172788624317,1.383900439866941
21,-5.250000150000001,0.02390456199645996,-7.550061639986737,1.390470072731514,0.913774956111764,1.3847830635291152,1.3834353843896467
22,-7.750000500000001,0.022906064987182617,-9.88554345037356,1.390470072731514,0.913774956111764,1.386754478527198,1.3805058740764045
23,-10.000000560000002,0.02293109893798828,-11.974389314173994,1.390470072731514,0.913774956111764,1.3825958286019013,1.376916411201261
24,-12.750001210000004,0.02293682098388672,-13.739922994965564,1.390470072731514,0.913774956111764,1.3829032734774738,1.3795338431432391
25,-13.500000380000001,0.02392888069152832,-13.815259694103585,1.390470072731514,0.913774956111764,1.383846529391218,1.3866969836972303
26,-13.500000380000003,0.023909568786621094,-13.815259694103585,1.390470072731514,0.913774956111764,1.383846529391218,1.3866969836972303
27,-13.500000380000001,0.02389669418334961,-13.771846371111518,1.390470072731514,0.913774956111764,1.383846529391218,1.3868992818376475
28,-13.500000380000001,0.02393651008605957,-13.815259694103585,1.390470072731514,0.913774956111764,1.383846529391218,1.3866969836972303
29,-13.500000380000001,0.022938013076782227,-13.845237634120123,1.390470072731514,0.913774956111764,1.3847913015275215,1.3866969836972303
30,-13.500000380000003,0.02209949493408203,-14.000719673683458,1.390470072731514,0.913774956111764,1.3898424760463,1.3975130850646011
31,-13.749999810000004,0.01999950408935547,-14.756615807972953,1.390470072731514,0.913774956111764,1.4317877900497524,1.4472145312004665
32,-14.499999830000002,0.028715133666992188,-15.455321426500786,1.390470072731514,0.913774956111764,1.4404656448826407,1.4624192909116616
33,-14.750000130000005,0.022941112518310547,-15.40434774159091,1.390470072731514,0.913774956111764,1.429447972692387,1.4458887516791943
34,-15.000000420000003,0.023930072784423828,-15.31827012581314,1.390470072731514,0.913774956111764,1.4098774854751057,1.4220137209815238
35,-15.000000420000001,0.023969650268554688,-15.267237900377161,1.390470072731514,0.913774956111764,1.3993335583280417,1.4064852191718171
36,-15.000000420000001,0.022939682006835938,-15.187450423611407,1.390470072731514,0.913774956111764,1.3837083004344377,1.3840445298677462
37,-15.250000710000002,0.0229642391204834,-15.41614637315031,1.390470072731514,0.913774956111764,1.3783387453766018,1.383600200056365
38,-15.25000071,0.023915767669677734,-15.50015990297909,1.390470072731514,0.913774956111764,1.38543904430717,1.3834584863733599
39,-15.750001290000002,0.023928165435791016,-16.005276575767624,1.390470072731514,0.913774956111764,1.3807600258014345,1.3902324684030234
40,-16.500000460000003,0.02293539047241211,-16.823047601124394,1.390470072731514,0.913774956111764,1.3842033356533974,1.3892414885458892
41,-17.500001630000003,0.02294015884399414,-18.244992261669353,1.390470072731514,0.913774956111764,1.3798819938539457,1.388126562446701
42,-20.000001130000005,0.02002239227294922,-21.05363559806246,1.390470072731514,0.913774956111764,1.3810125700999007,1.3845968252214118
43,-23.249999790000007,0.01999211311340332,-22.63799474493815,1.390470072731514,0.913774956111764,,1.3903581992716167
44,-25.000000130000007,0.029975414276123047,-24.275434336328825,1.390470072731514,0.913774956111764,,1.3821752861626677
45,-28.000001920000006,0.019968509674072266,-26.245929406359824,1.390470072731514,0.913774956111764,,1.376249538010837
46,-30.24999942000001,0.030000925064086914,-27.71800055713284,1.390470072731514,0.913774956111764,,1.388436506129772
47,-31.250000590000003,0.019963979721069336,-27.875339332577038,1.390470072731514,0.913774956111764,,1.3816759980575253
48,-31.250000590000003,0.030000686645507812,-27.78990983420442,1.390470072731514,0.913774956111764,,1.3813626417129612
49,-31.000002000000006,0.01996755599975586,-27.204095035621307,1.390470072731514,0.913774956111764,,1.386625778287961
50,-29.75000225,0.029971599578857422,-25.66104082426674,1.390470072731514,0.913774956111764,,1.3855662172211216
51,-27.750001630000003,0.019993066787719727,-24.10745677234986,1.390470072731514,0.913774956111764,,1.3855154418061104
52,-26.000001290000007,0.01998734474182129,-22.622367802776036,1.390470072731514,0.913774956111764,,1.3792036545772188
53,-23.75000208,0.03000187873840332,-20.824608080619257,1.390470072731514,0.913774956111764,1.3704194739513909,1.3697935238905368
54,-21.750001460000004,0.02917027473449707,-19.399689113849462,1.390470072731514,0.913774956111764,1.3650917993157237,1.365806842478218
55,-19.750000830000005,0.02293539047241211,-17.239649015356328,1.390470072731514,0.913774956111764,1.3720819401430895,1.3667815429418964
56,-17.000001040000004,0.022939443588256836,-14.285747599174842,1.390470072731514,0.913774956111764,1.3715654132574808,1.3711017563801224
57,-13.50000038,0.023930072784423828,-11.506759274081109,1.390470072731514,0.913774956111764,1.3753143101594665,1.3746531647579832
58,-9.499999980000002,0.023969173431396484,-8.006440260272546,1.390470072731514,0.913774956111764,1.374889165433243,1.3742163327606036
59,-5.000000279999999,0.02293109893798828,-3.874367891001122,1.390470072731514,0.913774956111764,1.374977392769558,1.3752821731565652
60,8.287665581464507e-16,0.023936033248901367,0.5849258128601359,1.390470072731514,0.913774956111764,1.3779906691627173,1.3773951129556163
61,5.500000440000002,0.023966550827026367,5.318708662070952,1.390470072731514,0.913774956111764,1.3766231991106774,1.3797675939579992
62,10.000000560000004,0.022971630096435547,8.76640420152478,1.390470072731514,0.913774956111764,1.3768514334210746,1.3782469543526885
63,14.250000400000001,0.0229642391204834,12.30163711323357,1.390470072731514,0.913774956111764,1.3750074130305634,1.3796292147522096
64,18.000000500000002,0.0229494571685791,15.364727194105315,1.390470072731514,0.913774956111764,1.375787449285723,1.377598167019929
65,21.750001460000007,0.02296900749206543,18.986806493074724,1.390470072731514,0.913774956111764,1.3730599302301845,1.3751428093143288
66,26.250001580000006,0.023904085159301758,22.202580688124225,1.390470072731514,0.913774956111764,1.3787569751807074,1.3804140694727676
67,30.000000830000005,0.022963762283325195,25.86548702192376,1.390470072731514,0.913774956111764,1.371529229719081,
68,33.50000150000001,0.022904634475708008,28.35181773970057,1.390470072731514,0.913774956111764,1.3762218618434643,
69,36.75000358,0.023960351943969727,30.886316559849828,1.390470072731514,0.913774956111764,1.3730982477838871,
70,39.50000167000001,0.023938655853271484,33.28812586645312,1.390470072731514,0.913774956111764,1.3792162759409319,
